50	44	130
38	30	179
86	36	99
71	47	100
76	43	100
24	61	105
13	2	111
48	32	161
10	31	158
2	48	109
55	14	138
46	26	169
16	2	118
52	27	161
15	5	117
23	43	182
14	18	151
59	23	150
43	49	126
60	35	137
13	14	126
12	31	166
14	57	111
71	19	138
33	5	118
49	2	114
87	29	100
54	15	140
23	32	174
41	52	122
22	49	163
3	41	116
70	13	130
44	14	133
86	13	99
65	16	148
9	39	146
81	19	101
25	53	144
86	4	98
8	30	141
56	22	153
13	1	110
42	5	114
72	14	129
48	23	169
15	25	172
75	23	122
8	13	108
42	26	169
83	30	110
20	49	155
82	30	110
35	4	113
59	56	104
6	26	121
41	1	107
61	53	103
64	16	148
12	19	143
59	58	103
80	59	96
33	24	176
56	46	120
53	15	140
74	9	113
5	56	107
2	41	110
75	17	111
20	32	194
81	22	102
65	17	150
64	39	131
38	1	108
25	38	168
56	21	153
80	31	111
69	29	128
2	38	115
75	33	115
31	2	116
22	30	184
81	30	111
35	29	174
41	51	126
22	10	139
39	40	154
42	41	143
87	26	100
26	36	161
33	26	176
54	18	148
45	60	107
85	30	109
31	22	174
18	12	132
32	57	123
41	6	114
29	23	180
83	1	99
40	55	116
12	35	168
61	60	102
79	27	111
85	5	99
29	50	170
12	17	133
17	12	129
12	20	146
35	20	157
68	55	100
80	2	100
20	35	191
83	33	105
22	37	183
12	4	113
18	38	188
81	48	96
53	9	122
26	40	173
25	6	138
75	22	119
41	12	125
9	8	108
59	45	129
9	11	108
83	31	109
8	23	125
55	43	133
64	61	100
21	44	181
37	38	164
74	61	96
31	30	161
4	32	121
44	23	162
87	46	95
61	34	136
71	51	99
16	55	115
24	9	142
75	18	110
26	1	123
68	53	100
30	11	143
73	54	96
20	17	159
48	14	135
5	15	105
60	14	142
68	5	120
53	54	109
55	51	110
22	40	186
72	34	117
5	52	110
72	35	116
69	8	124
52	48	120
34	53	138
53	44	128
30	44	180
12	58	109
70	23	138
6	9	105
24	41	178
1	58	105
59	21	150
7	25	123
10	8	109
10	21	133
26	34	160
48	39	139
25	51	157
57	15	142
52	39	142
55	27	154
20	33	193
49	31	163
15	34	183
64	33	133
25	50	163
47	53	116
5	10	103
73	27	124
4	53	109
46	45	127
14	25	166
40	25	174
72	25	129
77	3	103
2	51	108
80	52	96
70	10	125
79	14	106
22	47	173
48	20	154
72	58	97
26	55	134
33	45	176
52	59	105
11	57	110
77	61	96
52	24	162
82	41	98
20	24	186
31	45	180
24	38	172
80	23	104
12	2	110
73	5	113
72	39	110
58	5	115
41	18	146
60	19	150
67	50	102
11	60	107
74	58	96
54	35	146
84	61	94
57	12	135
9	59	108
58	10	127
37	49	149
46	23	164
1	55	106
24	18	171
18	49	149
10	44	137
4	20	106
77	28	115
49	53	114
83	60	94
42	32	168
60	42	140
27	6	137
19	6	127
44	57	110
87	38	97
35	26	178
61	37	138
9	15	113
72	38	112
82	38	99
50	41	136
59	15	144
81	44	97
70	8	123
40	56	114
19	13	136
51	39	141
31	16	154
58	40	140
6	58	107
13	17	140
37	53	127
29	38	158
58	7	117
28	34	153
74	26	123
67	10	128
33	31	163
31	25	179
40	40	152
28	6	134
34	1	111
5	30	123
80	60	95
4	25	111
27	31	160
57	40	140
44	34	156
49	20	156
84	13	100
68	44	112
69	1	117
74	38	109
80	44	97
40	34	166
72	40	109
29	32	154
54	17	146
66	15	145
57	53	106
67	61	100
71	26	130
22	33	182
7	27	127
87	48	94
6	53	110
86	18	100
25	48	177
74	30	119
15	22	168
41	54	117
51	31	160
75	16	112
50	55	110
83	32	108
49	45	127
48	29	168
16	17	152
71	44	105
18	55	116
23	23	187
11	25	148
63	58	102
58	8	119
26	50	166
22	31	184
64	14	142
34	42	173
63	7	118
64	25	150
87	5	98
44	56	110
50	18	148
25	4	133
38	3	111
20	6	129
67	29	133
38	45	152
41	10	120
41	15	137
34	50	155
60	22	150
26	3	131
26	53	145
82	43	97
21	7	133
64	38	131
75	4	106
9	35	150
8	57	109
59	6	117
75	38	108
41	23	166
7	23	121
52	4	118
79	50	96
56	54	106
58	28	149
24	29	179
29	15	157
23	45	181
57	14	140
17	22	174
32	24	176
36	59	110
14	51	127
21	12	140
24	21	181
56	11	131
55	33	146
42	34	163
74	3	108
29	60	112
2	24	105
49	54	112
80	5	102
50	40	138
2	18	105
60	15	144
46	17	144
36	60	110
8	8	107
80	55	96
42	8	117
44	43	133
59	10	128
83	46	96
45	24	164
29	47	178
1	46	108
57	60	103
70	16	140
76	30	116
16	50	138
15	4	117
71	53	98
84	23	101
22	48	169
7	41	137
40	42	145
71	55	98
69	45	107
68	2	118
82	20	100
17	56	111
77	23	109
51	19	152
7	7	107
7	43	129
40	3	110
43	3	111
60	18	150
6	8	105
50	37	146
35	42	168
4	34	124
52	16	142
75	46	96
37	27	180
62	33	135
73	12	123
65	33	131
55	25	155
33	42	175
37	54	124
7	61	106
79	54	96
26	57	121
26	17	168
9	5	109
74	47	96
61	50	108
27	55	134
19	42	181
78	37	106
44	5	116
84	12	100
41	58	110
41	45	137
2	49	109
66	23	150
6	7	106
47	55	112
17	47	152
58	22	150
77	2	102
28	54	142
37	56	118
36	33	170
79	41	99
17	6	123
26	14	157
29	59	113
81	46	96
34	46	168
47	50	120
71	12	127
60	53	103
46	24	165
38	50	140
50	11	128
15	17	150
69	26	135
86	15	99
24	58	115
39	52	126
23	56	126
51	16	142
50	35	151
85	50	95
39	21	160
24	3	130
77	51	96
35	24	176
21	19	171
9	51	115
17	60	106
70	7	122
12	28	160
63	26	150
22	45	181
20	13	139
76	44	97
59	39	140
17	37	189
54	60	104
64	9	124
8	59	108
41	24	168
33	39	170
9	17	118
70	45	106
32	55	134
18	36	190
49	21	161
59	7	118
71	18	136
57	35	142
37	32	172
9	45	131
53	42	135
28	44	180
1	37	110
17	40	179
78	43	97
10	12	110
9	16	116
53	35	147
22	8	136
84	28	109
77	18	105
24	11	147
1	54	107
8	20	120
27	20	178
81	59	95
54	55	108
81	33	107
9	20	125
21	20	174
12	8	112
61	8	120
7	10	105
40	11	122
33	59	113
6	16	107
14	14	128
85	29	108
1	61	103
74	43	100
39	61	109
5	55	108
10	18	125
39	32	174
7	36	140
42	54	115
82	42	98
37	39	162
48	21	159
34	41	171
70	50	100
60	11	133
18	47	157
52	33	153
29	45	180
10	23	138
82	57	95
30	2	118
85	44	96
3	37	121
87	8	99
37	24	174
35	49	156
25	17	168
16	28	181
3	45	110
78	16	105
65	42	123
34	16	147
57	10	126
40	43	143
50	49	120
41	3	109
57	28	150
20	37	191
59	34	139
84	19	100
48	48	122
57	13	138
81	28	111
37	21	160
55	8	120
46	32	158
11	10	110
19	14	139
39	39	158
41	48	133
79	44	97
57	19	150
39	4	112
85	54	94
82	59	95
87	52	94
72	61	96
79	47	96
17	59	108
25	30	170
67	9	126
29	20	174
4	41	122
35	45	167
14	2	113
39	35	166
66	24	150
69	57	99
12	1	110
75	31	117
80	30	111
66	59	100
7	42	134
36	57	117
70	58	98
62	52	103
53	53	110
54	57	106
12	46	136
77	17	105
45	42	133
21	54	134
47	38	141
21	17	162
65	28	142
65	25	150
78	42	98
11	30	161
35	21	161
15	29	177
40	5	113
47	17	144
62	4	116
86	9	100
24	56	128
69	20	144
73	20	127
43	27	168
45	22	158
18	25	184
50	57	109
23	26	189
62	37	136
18	31	189
3	1	102
37	11	125
1	39	110
78	6	103
37	50	144
21	48	164
50	21	161
56	43	134
78	2	101
70	15	139
83	18	101
24	52	148
34	32	164
69	55	99
83	38	99
68	34	124
46	5	117
30	32	153
47	8	120
84	24	101
43	8	118
47	49	122
49	19	150
32	56	128
68	49	101
84	48	95
